id,subtype,class,height,wkt_geometry,area_m2
e4826254-e4de-493d-a003-c8bdfee96167,,,3.2,"POLYGON ((-74.0197369 40.7924646, -74.0197928 40.7923961, -74.0197423 40.7923725, -74.0196864 40.7924409, -74.0197369 40.7924646))",215.10064162654587
9333141f-7a35-487a-a78a-dd9edad17360,,,9.0,"POLYGON ((-74.0196328 40.792417, -74.0196453 40.7924226, -74.0196821 40.7923768, -74.0195855 40.7923318, -74.0195905 40.7923243, -74.0195549 40.7923084, -74.0195484 40.792317, -74.0194801 40.7922847, -74.0194427 40.7923313, -74.0195009 40.7923575, -74.0195294 40.7923704, -74.0196328 40.792417))",591.2102602429696
ef4279e4-84ab-4ece-9bbc-5ffd5aea030e,,,5.3,"POLYGON ((-74.0195905 40.7924684, -74.0196328 40.792417, -74.0195294 40.7923704, -74.0195267 40.7923742, -74.0194979 40.7923607, -74.0195009 40.7923575, -74.0194427 40.7923313, -74.0194369 40.7923288, -74.0194208 40.792348, -74.0194277 40.7923514, -74.0194188 40.7923615, -74.0194294 40.7923656, -74.0194123 40.7923867, -74.0195905 40.7924684))",582.9824375676326
14387eea-183c-48e7-8c4c-a998c427b5d6,,,9.1,"POLYGON ((-74.0191612 40.7924403, -74.0193032 40.7922715, -74.018993 40.7921259, -74.0188534 40.7922928, -74.0191612 40.7924403))",3263.2198162796426
14a76814-7878-45b7-935d-dd52135bd402,,,5.038437843322754,"POLYGON ((-74.01902 40.7923794, -74.0189749 40.7924339, -74.0190856 40.7924864, -74.0191134 40.7924528, -74.0191261 40.7924588, -74.0191417 40.79244, -74.0191266 40.7924329, -74.0191283 40.7924308, -74.01902 40.7923794))",392.67969435321965
9743299a-7bf3-4ed2-be2a-cc4454c59409,,,3.931997537612915,"POLYGON ((-74.0194509 40.7925004, -74.0193399 40.7924476, -74.0193276 40.7924625, -74.0193224 40.7924601, -74.0192916 40.7924972, -74.0194077 40.7925525, -74.0194509 40.7925004))",374.7342723629807
214a0615-69f0-42b2-9cde-9dace6d9104a,,,5.631814002990723,"POLYGON ((-74.0196456 40.792505, -74.0194219 40.7924033, -74.0193794 40.7924538, -74.0196011 40.7925597, -74.0196456 40.792505))",730.500985240323
4f964619-23b4-4a16-9405-d73cfb0f7a89,,,4.7339606285095215,"POLYGON ((-74.0195063 40.7926099, -74.0193256 40.7925225, -74.0192851 40.7925706, -74.0194675 40.7926587, -74.0194736 40.7926514, -74.0194827 40.7926558, -74.0195107 40.7926225, -74.0195 40.7926173, -74.0195063 40.7926099))",573.3062250998169
f2079e46-11a5-48f8-b660-2a703ad2107e,,,8.5,"POLYGON ((-74.019279 40.7925808, -74.0192389 40.79263, -74.0194205 40.7927149, -74.0194606 40.7926657, -74.019279 40.7925808))",555.3969914721251
3f64026a-0e7a-4536-bf63-1ccc3585bb7e,,,7.5,"POLYGON ((-74.0192127 40.7927866, -74.0192524 40.7927377, -74.019159 40.7926943, -74.0191193 40.7927432, -74.0192127 40.7927866))",283.12553842947926
0f9ccd67-fe6d-4d2e-9750-682665e76237,,,5.435133457183838,"POLYGON ((-74.0193129 40.7927525, -74.0193509 40.7927086, -74.0192046 40.7926406, -74.0191837 40.7926461, -74.0191714 40.7926409, -74.0191474 40.7926749, -74.0193129 40.7927525))",451.61710503828067
3eb36cff-ebaa-4e88-b49b-ff56edabd62f,,,8.6,"POLYGON ((-74.0191697 40.7928479, -74.0192145 40.7927937, -74.019133 40.792754, -74.0191292 40.7927584, -74.0191159 40.7927517, -74.0191021 40.792768, -74.0191128 40.792773, -74.019083 40.7928075, -74.0191697 40.7928479))",304.1743569807715
f75c5ef8-d95c-494c-ad9e-cb07f31a1041,,,2.9520833492279053,"POLYGON ((-74.0194259 40.7927365, -74.0194068 40.7927746, -74.0194667 40.7927918, -74.0194857 40.7927537, -74.0194259 40.7927365))",117.38622866772685
0cf56839-1668-465a-b86d-44151f473367,,,9.5,"POLYGON ((-74.0197602 40.792878, -74.0198007 40.792824, -74.0195945 40.7927248, -74.019547 40.7927784, -74.0197602 40.792878))",704.6777455478405
ad514c0c-06fc-40d3-baf6-7849626eb892,,,9.5,"POLYGON ((-74.0197137 40.7929343, -74.0197583 40.7928796, -74.0195456 40.7927817, -74.0195007 40.7928341, -74.0197137 40.7929343))",712.559416328742
da25aceb-d871-4e6c-bd2a-b8f33dd357b3,,,9.6,"POLYGON ((-74.0198082 40.7928185, -74.0198521 40.7927635, -74.0196413 40.7926639, -74.019596 40.7927165, -74.0198082 40.7928185))",714.533906549925
6c1a60cb-9119-4d11-b72c-09f8cde12c5d,,,9.6,"POLYGON ((-74.0198523 40.7927608, -74.0198967 40.7927076, -74.0196883 40.7926078, -74.0196418 40.7926597, -74.0198523 40.7927608))",700.9274258686936
46f1b3de-a260-4ff0-a28f-6ac6943b3571,,,3.1384928226470947,"POLYGON ((-74.019863 40.7926444, -74.0198133 40.7926243, -74.0197949 40.7926474, -74.0198475 40.792669, -74.019846 40.7926721, -74.0199376 40.7927134, -74.019958 40.7927215, -74.0199946 40.7926707, -74.0199604 40.7926549, -74.0199628 40.7926525, -74.0198844 40.792616, -74.019863 40.7926444))",434.25310449054376
d38563e6-f073-4aea-b3a1-5da721ef58e5,,,9.7,"POLYGON ((-74.0198468 40.7930739, -74.0198423 40.793072, -74.019648 40.7933168, -74.019661 40.7933267, -74.0199722 40.7931359, -74.0198932 40.7930999, -74.0198971 40.7930948, -74.0198468 40.7930739))",1120.1655467541323
54959f55-048d-4b88-b7ef-13b7f3a5a114,,,11.4,"POLYGON ((-74.0198544 40.7936663, -74.0198969 40.7936151, -74.0197635 40.7935468, -74.0196934 40.7935902, -74.0198544 40.7936663))",496.3657817529433
4d618534-330c-4531-8b25-9d656984664b,,,9.0,"POLYGON ((-74.0191732 40.7934051, -74.0191308 40.793387, -74.0190908 40.7934353, -74.0193253 40.7935363, -74.019362 40.793504, -74.0193631 40.7934969, -74.0193576 40.7934866, -74.0191808 40.7934048, -74.0191732 40.7934051))",708.4440407453086
669a2bab-8a87-4ce1-b211-b522a4a1550c,,,10.6,"POLYGON ((-74.0193253 40.7935363, -74.0189411 40.7933709, -74.0188441 40.7934915, -74.0191356 40.7936171, -74.0191717 40.7936326, -74.0193253 40.7935363))",2601.919402102744
07a8a356-a683-42e8-bf80-1112cc4de565,,,8.0,"POLYGON ((-74.0190908 40.7934353, -74.0191308 40.793387, -74.0189819 40.7933203, -74.0189411 40.7933709, -74.0190908 40.7934353))",451.49883837854725
61fb8ab5-f3fa-4978-8c09-1494cd343061,,,9.1,"POLYGON ((-74.0193204 40.7932085, -74.0193496 40.7931701, -74.01922 40.7931092, -74.0191241 40.793229, -74.019255 40.7932887, -74.0192937 40.793242, -74.0192841 40.7932381, -74.0193115 40.7932044, -74.0193204 40.7932085))",943.414557785339
549f0bcf-1a18-4b65-b32f-bd0cb2633bd2,,,6.0,"POLYGON ((-74.019352 40.7931829, -74.0193101 40.7932344, -74.0194792 40.7933132, -74.0195211 40.7932617, -74.019352 40.7931829))",540.5978287478148
84957d3d-cc03-4361-b23f-56b6d68d1fab,,,8.3,"POLYGON ((-74.0193703 40.7930979, -74.0195598 40.793189, -74.0195709 40.7931766, -74.0195861 40.7931836, -74.019603 40.7931635, -74.0195818 40.7931534, -74.01959 40.7931436, -74.0195859 40.7931259, -74.0194163 40.7930468, -74.0193703 40.7930979))",639.8956795173931
718ba79d-1c62-4aeb-a7f1-4b74c0e5e7f7,,,6.474862098693848,"POLYGON ((-74.019479 40.7932253, -74.0195225 40.7931757, -74.0193093 40.7930751, -74.0192662 40.7931262, -74.019479 40.7932253))",677.3259568638188
6fc01a4d-6caf-4db9-933e-40ff34eec91a,,,7.5,"POLYGON ((-74.0196199 40.7931385, -74.0197182 40.7930182, -74.0197152 40.7930168, -74.0195554 40.792944, -74.0195537 40.7929466, -74.0194136 40.7928817, -74.0194074 40.7928887, -74.0193156 40.7929959, -74.0194163 40.7930468, -74.0195859 40.7931259, -74.0196199 40.7931385))",2259.5752541081824
3e6ce687-38f2-4ab4-a4dc-a580bdb1637d,,,5.6191534996032715,"POLYGON ((-74.0197147 40.7929455, -74.0195957 40.7928908, -74.0195788 40.7929127, -74.0195509 40.7928985, -74.0195269 40.7929262, -74.0195582 40.7929407, -74.0195554 40.792944, -74.0197152 40.7930168, -74.0197423 40.7929849, -74.0197125 40.7929708, -74.0197166 40.7929644, -74.0197147 40.7929455))",527.5403775747143
4ee684bc-9dc3-44cc-8874-6e2461dfb313,,,8.8,"POLYGON ((-74.0189981 40.7929284, -74.0189565 40.7929797, -74.0190929 40.7930433, -74.0191207 40.7930101, -74.0190799 40.7929909, -74.0190942 40.7929723, -74.0189981 40.7929284))",392.046069490649
0bf72efe-f3da-4455-ac7e-ecadbbce2c8c,,,8.0,"POLYGON ((-74.0189663 40.7930722, -74.0188714 40.7930288, -74.0188248 40.7930867, -74.0189183 40.7931316, -74.0189663 40.7930722))",342.6629153852826
675fcbf8-1742-4d7b-8841-b170d8941b8c,,,4.615664958953857,"POLYGON ((-74.018635 40.7929184, -74.018587 40.792896, -74.0185802 40.7929046, -74.0185579 40.792894, -74.0185465 40.7929064, -74.0185305 40.7928993, -74.0185019 40.7929332, -74.0185712 40.792967, -74.0185729 40.7929651, -74.018643 40.7929985, -74.0186473 40.7929934, -74.018656 40.7929978, -74.0186897 40.7929589, -74.0186795 40.7929538, -74.0186829 40.7929501, -74.0186308 40.7929226, -74.018635 40.7929184))",456.9533042844476
228de79b-cb8b-48ca-bfa9-f8a8cf931af0,,,8.1,"POLYGON ((-74.0184467 40.7930673, -74.018396 40.7931325, -74.0185248 40.7931899, -74.0185756 40.7931247, -74.0184467 40.7930673))",509.2278676258736
54f04187-fbf4-47ef-be9d-be46a6a731b7,,,4.985438823699951,"POLYGON ((-74.018335 40.7931602, -74.0183253 40.7931724, -74.0184483 40.7932282, -74.0184516 40.7932239, -74.0184615 40.7932283, -74.0184734 40.7932132, -74.0184637 40.7932088, -74.0184868 40.7931796, -74.0183323 40.7931096, -74.0183036 40.7931459, -74.018335 40.7931602))",444.3669749813592
