id,subtype,class,height,wkt_geometry,area_m2
17a8e648-cb1f-444a-9ca5-1c3f4026b8d3,,,10.0,"POLYGON ((-122.4335162 37.7990312, -122.4335299 37.799108, -122.4335395 37.7991069, -122.4335491 37.7991592, -122.4335898 37.7991546, -122.4335882 37.7991459, -122.4336225 37.799142, -122.433606 37.7990512, -122.4336043 37.7990421, -122.4335994 37.7990153, -122.4335148 37.799025, -122.4335162 37.7990312))",
84b369d2-661e-490e-af43-98a6386e9582,,,9.0,"POLYGON ((-122.4336236 37.7991481, -122.4336337 37.7991554, -122.4336588 37.7991523, -122.4336634 37.7991437, -122.433673 37.7991429, -122.4336807 37.7991495, -122.4337051 37.7991472, -122.4337103 37.7991381, -122.433718 37.7991372, -122.4337174 37.7991337, -122.4337151 37.7991208, -122.4337073 37.7991217, -122.4336807 37.7989754, -122.4336333 37.7989808, -122.4336294 37.7989597, -122.4335901 37.7989641, -122.4335994 37.7990153, -122.4336043 37.7990421, -122.4336124 37.7990412, -122.433614 37.7990503, -122.433606 37.7990512, -122.4336225 37.799142, -122.4336236 37.7991481))",
585d6093-8dd1-434a-b222-0e8ec182c54b,,,7.0,"POLYGON ((-122.4333919 37.7988361, -122.4333494 37.7988411, -122.4333697 37.7989491, -122.4333735 37.7989694, -122.4334958 37.798955, -122.4334733 37.7988354, -122.4334717 37.7988267, -122.433427 37.7988319, -122.4334256 37.798825, -122.4333905 37.7988291, -122.4333919 37.7988361))",
e81a7442-991c-445d-9b4e-10f78429ee52,,,10.0,"POLYGON ((-122.4335066 37.7988314, -122.4334733 37.7988354, -122.4334958 37.798955, -122.4334967 37.7989598, -122.4335805 37.79895, -122.4335739 37.798916, -122.4335656 37.7988674, -122.4335493 37.7988694, -122.4335397 37.7988187, -122.433505 37.7988228, -122.4335066 37.7988314))",
5fee650b-23b5-4a98-bb89-f2a6cb932eea,,,7.0,"POLYGON ((-122.4335639 37.7988159, -122.4335569 37.7988167, -122.4335656 37.7988674, -122.4335739 37.798916, -122.4336133 37.7989118, -122.4336088 37.7988856, -122.4336795 37.798878, -122.4336657 37.7988039, -122.4336468 37.798806, -122.4336455 37.7987986, -122.4336217 37.7988011, -122.4336231 37.7988091, -122.4335866 37.798813, -122.4335856 37.7988067, -122.4335627 37.7988092, -122.4335639 37.7988159))",
89ee4f83-d87f-419d-b2b5-ee413912ac33,,,9.0,"POLYGON ((-122.4332491 37.7988528, -122.4332675 37.7989506, -122.4333122 37.7989454, -122.4333142 37.7989556, -122.4333697 37.7989491, -122.4333494 37.7988411, -122.4332491 37.7988528))",
60870fdf-9594-4856-9a02-1c02ca0cb8ac,,,9.7,"POLYGON ((-122.4330564 37.7988866, -122.433077 37.7990001, -122.433163 37.7989904, -122.4331604 37.7989757, -122.4332517 37.7989654, -122.4332458 37.7989329, -122.4332504 37.7989323, -122.4332447 37.7989006, -122.4332395 37.7989011, -122.4332319 37.798859, -122.4331405 37.7988694, -122.4331398 37.7988657, -122.433098 37.7988705, -122.4331001 37.7988817, -122.4330564 37.7988866))",
15719d30-555f-4dd7-a975-cd074ef07bb2,,,7.0,"POLYGON ((-122.4330655 37.7987594, -122.433149 37.7987484, -122.4331359 37.798686, -122.4330523 37.798697, -122.4330586 37.7987265, -122.4330627 37.798746, -122.4330655 37.7987594))",
708a86e8-700b-4431-a8a9-bf813d302ecc,,,10.2,"POLYGON ((-122.4332403 37.7987615, -122.4332413 37.7987663, -122.4333477 37.7987523, -122.4333239 37.7986397, -122.4331937 37.7986569, -122.4331888 37.7986335, -122.4331265 37.7986417, -122.4331359 37.798686, -122.433149 37.7987484, -122.4331542 37.7987729, -122.4331885 37.7987683, -122.4331864 37.7987587, -122.4332079 37.7987559, -122.4332099 37.7987655, -122.4332403 37.7987615))",
56b26a0c-2724-4baf-819b-66079a4a118b,,,6.0,"POLYGON ((-122.4330919 37.7984603, -122.4330164 37.7984704, -122.4330403 37.7985819, -122.4330506 37.7985805, -122.4330475 37.798566, -122.433063 37.798564, -122.4330662 37.7985787, -122.4331159 37.7985721, -122.4331151 37.7985687, -122.4330919 37.7984603))",
f4f6a8c1-822a-48f2-b210-32d65aeb3d43,,,11.0,"POLYGON ((-122.43309 37.7984516, -122.4330919 37.7984603, -122.4331151 37.7985687, -122.433206 37.7985565, -122.4331953 37.7985067, -122.433181 37.7984394, -122.43309 37.7984516))",
