id,subtype,class,height,wkt_geometry,area_m2
48bac962-c88f-432f-a1cc-36b743eceb26,,,8.288823127746582,"POLYGON ((-93.2468042 44.9878781, -93.2469319 44.9877188, -93.2468269 44.9876767, -93.2466992 44.987836, -93.2468042 44.9878781))",
e251d249-cc96-4d42-99e0-d0ae3c6c3031,,,8.575180053710938,"POLYGON ((-93.2477122 44.987418, -93.2476359 44.9873864, -93.2474889 44.987564, -93.2475652 44.9875956, -93.2477122 44.987418))",
52b6a396-d040-49bd-b9c4-a3cc87b719b3,,,7.587110996246338,"POLYGON ((-93.2473687 44.9875291, -93.2475197 44.9873354, -93.2474332 44.9873017, -93.2472822 44.9874954, -93.2473687 44.9875291))",
701e742e-d5b1-4859-9a80-603b1949cf1a,residential,apartments,9.785581588745117,"POLYGON ((-93.2474058 44.9870694, -93.2472631 44.9870113, -93.2469318 44.9874176, -93.2470744 44.9874758, -93.2474058 44.9870694))",
492bd21c-c7a3-4543-b031-9754345af743,,,7.33866548538208,"POLYGON ((-93.2477436 44.9873762, -93.2478056 44.9872966, -93.2475263 44.987188, -93.2474644 44.9872676, -93.2477436 44.9873762))",
de4e58c0-818a-4712-b6b5-a7c1ecf15aa3,,,7.939207553863525,"POLYGON ((-93.24675 44.9871212, -93.2466555 44.9870817, -93.2465941 44.987155, -93.2465604 44.9871409, -93.2465246 44.9871837, -93.2466528 44.9872374, -93.24675 44.9871212))",
fc766ed2-31da-4417-9de7-6bbb53f87348,,,7.950124740600586,"POLYGON ((-93.2468926 44.9869302, -93.2467116 44.9868544, -93.2466674 44.9869072, -93.2468484 44.986983, -93.2468926 44.9869302))",
3364f130-7e21-4199-a6b7-0df3a96f6119,,,7.5596747398376465,"POLYGON ((-93.2470114 44.9868143, -93.2468114 44.9867306, -93.2467633 44.9867881, -93.2469632 44.9868718, -93.2470114 44.9868143))",
928c58b2-905a-4797-b9e5-4555d694bc5f,,,8.945672035217285,"POLYGON ((-93.2471678 44.9865772, -93.2470166 44.9865139, -93.2468858 44.9866701, -93.2470371 44.9867335, -93.2471678 44.9865772))",
afda7a15-ddd2-4150-8969-7ca8c125800e,,,5.043054103851318,"POLYGON ((-93.2468654 44.9866016, -93.2467716 44.9865644, -93.246724 44.9866245, -93.2468178 44.9866617, -93.2468654 44.9866016))",
ff187fa2-52bb-4295-8132-75f4a40a6555,residential,apartments,7.527456760406494,"POLYGON ((-93.246758 44.9863547, -93.2466022 44.9862895, -93.2464382 44.9864854, -93.246594 44.9865507, -93.246758 44.9863547))",
7c663f16-10ad-4e11-b0d7-5bdf9a4a6068,,,6.747986793518066,"POLYGON ((-93.2469501 44.9864516, -93.2468101 44.986393, -93.2467466 44.9864688, -93.2468866 44.9865274, -93.2469501 44.9864516))",
14d7653b-27c1-456b-b22f-64d03d7e73ae,,,8.7754487991333,"POLYGON ((-93.2476626 44.9867269, -93.2475704 44.9866881, -93.2475116 44.986758, -93.2475261 44.9867641, -93.2474878 44.9868096, -93.2475568 44.9868386, -93.2475951 44.9867931, -93.2476038 44.9867968, -93.2476626 44.9867269))",
4df63b28-044e-4515-808e-3e16914c675a,,,6.866641521453857,"POLYGON ((-93.2475599 44.9869058, -93.2473714 44.9868317, -93.2473179 44.9868998, -93.2475065 44.9869738, -93.2475599 44.9869058))",
7a871177-d7d8-4c66-992c-c1776c48aed4,,,8.021931648254395,"POLYGON ((-93.2479432 44.9868138, -93.2478163 44.9867646, -93.2477113 44.9869003, -93.2478382 44.9869494, -93.2479432 44.9868138))",
2bf783c2-8e4c-491c-9999-d668e8bf5259,,,7.53854513168335,"POLYGON ((-93.2480554 44.9862174, -93.2480408 44.9862119, -93.2480082 44.9862546, -93.2479869 44.9862464, -93.2478903 44.9863729, -93.2479755 44.9864054, -93.2479883 44.9863887, -93.2480758 44.9864221, -93.2481493 44.9863259, -93.2481005 44.9863072, -93.2481901 44.98619, -93.248102 44.9861564, -93.2480554 44.9862174))",
b12e66a4-b335-4630-8275-ba7a0b789c2d,,,6.90358829498291,"POLYGON ((-93.2482031 44.9865191, -93.2483218 44.9863665, -93.2482102 44.986323, -93.2480915 44.9864757, -93.2482031 44.9865191))",
a0deaf62-9628-4f73-b257-70f70587c9ee,,,7.455916881561279,"POLYGON ((-93.2485075 44.9864666, -93.2483926 44.986422, -93.2482813 44.9865652, -93.2483961 44.9866098, -93.2485075 44.9864666))",
de4f39dc-ee5a-4a3b-8a2f-ab7f12925ff6,,,8.19034194946289,"POLYGON ((-93.2485987 44.9865305, -93.2485688 44.9865192, -93.2484891 44.9866245, -93.2485833 44.9866602, -93.2486796 44.9865331, -93.2486153 44.9865087, -93.2485987 44.9865305))",
071c43ed-d9d2-4951-a53c-9847b32a7b59,,,6.719546318054199,"POLYGON ((-93.2491398 44.9866961, -93.249054 44.9866622, -93.2489321 44.9868163, -93.2489761 44.9868337, -93.2489592 44.9868551, -93.2490304 44.9868833, -93.2491452 44.9867383, -93.2491156 44.9867266, -93.2491398 44.9866961))",
427d343a-0664-4313-af65-d3028b112138,,,7.75291109085083,"POLYGON ((-93.2489455 44.9866201, -93.2488552 44.9865879, -93.2488481 44.986598, -93.2487732 44.9865713, -93.2487437 44.9866129, -93.2488007 44.9866332, -93.2487152 44.9867534, -93.2488309 44.9867946, -93.2489392 44.9866424, -93.2489316 44.9866397, -93.2489455 44.9866201))",
3b9bd7fc-2197-4eea-bd4b-35e831ea3aae,,,7.207661151885986,"POLYGON ((-93.248866 44.9871607, -93.2487768 44.9871265, -93.2486553 44.9872853, -93.2487444 44.9873194, -93.248866 44.9871607))",
4e3c36b1-9977-414a-aa89-bf5a19851e19,,,7.621890544891357,"POLYGON ((-93.2487559 44.9871213, -93.248674 44.9870897, -93.2485698 44.9872248, -93.2486517 44.9872564, -93.2487559 44.9871213))",
c2b411c7-5343-4c79-998b-2fe8357543ee,,,7.910187244415283,"POLYGON ((-93.2484081 44.9870132, -93.2483026 44.9869706, -93.2481913 44.9871088, -93.2482968 44.9871513, -93.2484081 44.9870132))",
59f66e6a-5dd6-4def-9659-e58f72bd974b,,,10.632728576660156,"POLYGON ((-93.2481903 44.9869026, -93.2480768 44.9868563, -93.2479622 44.9869969, -93.2480758 44.9870432, -93.2481903 44.9869026))",
8ea18887-0169-46f6-a06e-1e9fe19ee759,residential,apartments,7.93819522857666,"POLYGON ((-93.2479724 44.9876331, -93.2477361 44.9875404, -93.2476412 44.9876614, -93.2480387 44.9878173, -93.2483178 44.9874614, -93.2481566 44.9873981, -93.2479724 44.9876331))",
d9c1e4c5-9773-4962-bfa5-75a2f9c3c4de,,,6.18184757232666,"POLYGON ((-93.2485177 44.9875499, -93.2483841 44.9874979, -93.2483085 44.987595, -93.2484421 44.987647, -93.2485177 44.9875499))",
f2c0d848-8480-4f6a-9a18-13ffd7537c2d,,,5.869739532470703,"POLYGON ((-93.2492882 44.9873342, -93.2492113 44.9873027, -93.2491148 44.987421, -93.2491917 44.9874524, -93.2492882 44.9873342))",
516856bf-cb03-4038-9f12-af44b950aa9c,,,4.106867790222168,"POLYGON ((-93.2492259 44.9875699, -93.2490422 44.9874941, -93.2489944 44.9875521, -93.2491128 44.9876009, -93.2491252 44.9875859, -93.2491905 44.9876129, -93.2492259 44.9875699))",
242cc110-70b3-4386-bbd9-45ed3858cb87,,,6.292505741119385,"POLYGON ((-93.2495729 44.9874618, -93.2494885 44.9874258, -93.2494015 44.9875277, -93.2494859 44.9875637, -93.2495729 44.9874618))",
0cb4146e-2a94-4309-84aa-cc60c65047a6,,,5.191717624664307,"POLYGON ((-93.2494548 44.9873742, -93.2493689 44.9873393, -93.2492643 44.9874681, -93.2493502 44.987503, -93.2494548 44.9873742))",
be25b126-753e-40cf-8fd7-50384030ab12,,,7.24045991897583,"POLYGON ((-93.2497783 44.9875345, -93.2496285 44.9874777, -93.2494994 44.9876478, -93.2496491 44.9877047, -93.2497783 44.9875345))",
